time_step,x,y
20778,1555,776
20779,1569,764
20780,1584,754
20781,1597,742
20782,1607,733
20783,1620,719
20784,1633,704
20785,1644,695
20786,1653,682
20787,1664,653
20788,1660,645
20789,1658,632
20790,1659,615
20791,1661,601
20792,1660,581
20793,1663,566
20794,1664,558
20795,1664,549
20796,1664,526
20797,1661,512
20798,1660,500
20799,1660,482
20800,1660,462
20801,1660,440
20802,1663,421
20803,1663,409
20804,1664,395
20805,1664,369
20806,1666,344
20807,1667,327
20808,1669,307
20809,1672,294
20810,1671,268
20811,1673,244
20812,1672,219
20813,1674,194
20814,1673,170
20815,1673,153
20816,1659,134
20817,1655,144
20818,1642,153
20819,1627,153
20820,1614,155
20821,1595,150
20822,1579,146
20823,1561,140
20824,1544,130
20825,1527,123
20826,1509,117
20827,1489,121
20828,1481,125
20829,1472,128
20830,1456,134
20831,1438,144
20832,1423,154
20833,1406,168
20834,1391,184
20835,1376,199
20836,1363,215
20837,1349,236
20838,1338,251
20839,1326,273
20840,1315,293
20841,1306,311
20842,1298,329
20843,1283,348
20844,1273,364
20845,1262,381
20846,1250,397
20847,1240,411
20848,1229,426
20849,1215,443
20850,1206,455
20851,1191,468
20852,1177,480
20853,1164,489
20854,1154,495
20855,1145,502
20856,1138,497
20857,1136,487
20858,1144,482
20859,1148,476
20860,1148,465
20861,1147,457
20862,1145,443
20863,1142,433
20864,1139,413
20865,1136,388
20866,1138,371
20867,1139,347
20868,1141,325
20869,1141,306
20870,1139,291
20871,1141,271
20872,1138,248
20873,1135,228
20874,1132,204
20875,1129,185
20876,1125,164
20877,1121,146
20878,1108,136
20879,1104,148
20880,1097,158
20881,1095,166
20882,1089,174
20883,1082,180
20884,1065,202
20885,1056,217
20886,1043,237
20887,1033,254
20888,1026,271
20889,1018,292
20890,1010,317
20891,1004,340
20892,997,364
20893,992,379
20894,986,398
20895,982,405
20896,963,415
20897,959,409
20898,948,409
20899,926,412
20900,909,413
20901,877,416
20902,857,417
20903,833,417
20904,811,413
20905,790,408
20906,775,405
20907,752,400
20908,732,397
20909,715,394
20910,701,390
20911,681,387
20912,665,384
20913,645,382
20914,625,381
20915,605,382
20916,586,385
20917,568,386
20918,551,388
20919,530,396
20920,513,404
20921,491,417
20922,473,428
20923,455,441
20924,438,456
20925,422,474
20926,407,494
20927,397,510
20928,384,530
20929,373,551
20930,365,575
20931,359,601
20932,354,623
20933,352,646
20934,349,669
20935,347,692
20936,346,714
20937,345,738
20938,345,758
20939,344,773
20940,344,792
20941,348,815
20942,349,834
20943,350,857
20944,350,878
20945,350,895
20946,350,909
20947,351,912
20948,349,923
20949,359,905
20950,365,902
20951,364,916
20952,354,932
20953,350,942
20954,356,942
20955,337,956
20956,336,953
20957,329,955
20958,308,958
20959,304,958
20960,288,958
20961,277,947
20962,284,945
20963,286,933
20964,284,922
20965,284,909
20966,285,897
20967,283,879
20968,284,864
20969,284,851
20970,286,837
20971,288,820
20972,291,802
20973,295,779
20974,299,759
20975,304,742
20976,306,722
20977,311,697
20978,316,673
20979,319,651
20980,320,635
20981,321,619
20982,329,594
20983,334,580
20984,343,559
20985,351,536
20986,360,518
20987,370,499
20988,377,479
20989,385,462
20990,391,445
20991,400,427
20992,409,409
20993,420,391
20994,428,372
20995,435,355
20996,444,341
20997,458,316
20998,463,303
20999,475,283
21000,485,264
21001,494,247
21002,501,232
21003,508,209
21004,515,191
21005,519,171
21006,529,170
21007,525,170
21008,523,176
21009,525,180
21010,515,189
21011,503,194
21012,494,198
21013,481,202
21014,467,213
21015,452,223
21016,437,234
21017,419,244
21018,403,257
21019,388,268
21020,373,285
21021,363,297
21022,349,313
21023,333,334
21024,319,349
21025,309,365
21026,298,382
21027,284,400
21028,275,420
21029,267,439
21030,258,466
21031,250,481
21032,250,512
21033,251,531
21034,254,549
21035,260,565
21036,265,587
21037,271,608
21038,276,625
21039,281,646
21040,286,666
21041,292,692
21042,296,713
21043,300,736
21044,307,758
21045,313,781
21046,316,802
21047,320,822
21048,324,842
21049,327,862
21050,331,879
21051,331,907
21052,332,918
21053,335,934
21054,335,923
21055,326,929
21056,323,932
21057,315,936
21058,297,932
21059,290,930
21060,276,923
21061,267,905
21062,273,900
21063,283,886
21064,280,876
21065,290,864
21066,306,848
21067,322,835
21068,350,820
21069,355,815
21070,380,798
21071,404,782
21072,421,773
21073,440,765
21074,466,750
21075,483,742
21076,503,736
21077,523,727
21078,545,719
21079,555,715
21080,575,704
21081,589,698
21082,612,682
21083,632,666
21084,650,653
21085,665,640
21086,675,630
21087,690,614
21088,703,602
21089,714,590
21090,728,576
21091,741,558
21092,754,541
21093,765,523
21094,774,512
21095,784,496
21096,798,477
21097,804,468
21098,816,449
21099,829,431
21100,834,418
21101,839,406
21102,842,395
21103,848,379
21104,853,360
21105,857,343
21106,860,323
21107,863,301
21108,865,286
21109,867,266
21110,868,249
21111,872,228
21112,876,208
21113,882,187
21114,890,166
21115,896,156
21116,904,144
21117,910,158
21118,909,171
21119,917,180
21120,935,190
21121,950,202
21122,967,212
21123,988,224
21124,1002,234
21125,1019,247
21126,1035,262
21127,1055,280
21128,1067,292
21129,1084,311
21130,1104,331
21131,1125,347
21132,1142,359
21133,1163,372
21134,1181,383
21135,1205,393
21136,1221,400
21137,1243,408
21138,1262,416
21139,1283,422
21140,1307,428
21141,1326,433
21142,1339,437
21143,1362,442
21144,1380,445
21145,1400,450
21146,1420,452
21147,1440,454
21148,1460,456
21149,1476,456
21150,1490,457
21151,1515,457
21152,1530,458
21153,1550,457
21154,1569,455
21155,1584,455
21156,1596,453
21157,1608,450
21158,1621,447
21159,1645,428
21160,1642,417
21161,1635,415
21162,1627,414
21163,1624,404
21164,1620,397
21165,1621,386
21166,1619,369
21167,1617,352
21168,1615,335
21169,1611,317
21170,1607,299
21171,1600,284
21172,1594,265
21173,1585,240
21174,1577,216
21175,1570,197
21176,1562,181
21177,1552,154
21178,1547,146
21179,1542,140
21180,1545,146
21181,1555,144
21182,1560,148
21183,1563,154
21184,1568,158
21185,1574,157
21186,1583,153
21187,1595,144
21188,1597,142
21189,1617,131
21190,1619,133
21191,1617,140
21192,1637,128
21193,1646,122
21194,1632,128
21195,1634,126
21196,1644,118
21197,1636,122
21198,1632,126
21199,1641,120
21200,1625,135
21201,1636,132
21202,1629,137
21203,1640,128
21204,1630,145
21205,1647,126
21206,1657,125
21207,1659,133
21208,1630,152
21209,1637,138
21210,1656,128
21211,1644,135
21212,1640,138
21213,1647,134
21214,1648,135
21215,1638,139
21216,1649,129
21217,1639,137
21218,1636,139
21219,1644,134
21220,1637,146
21221,1647,138
21222,1640,143
21223,1645,138
21224,1643,144
21225,1651,129
21226,1648,140
21227,1651,137
21228,1639,150
21229,1647,137
21230,1642,136
21231,1643,133
21232,1643,128
21233,1626,144
21234,1636,138
21235,1645,131
21236,1640,135
21237,1643,131
21238,1651,122
21239,1657,126
21240,1639,145
21241,1637,146
21242,1643,148
21243,1650,145
21244,1642,151
21245,1647,142
21246,1652,129
21247,1643,153
21248,1649,134
21249,1640,145
21250,1653,137
21251,1641,150
21252,1644,139
21253,1655,124
21254,1647,133
21255,1662,118
21256,1656,128
21257,1659,129
21258,1653,130
21259,1657,122
21260,1649,147
21261,1644,139
21262,1648,143
21263,1640,144
21264,1646,136
21265,1632,142
21266,1633,144
21267,1651,122
21268,1653,121
21269,1640,138
21270,1645,133
21271,1634,143
21272,1637,148
21273,1640,144
21274,1654,135
21275,1642,152
21276,1657,128
21277,1654,141
21278,1658,133
21279,1646,149
21280,1652,129
21281,1644,134
21282,1638,134
21283,1621,146
21284,1624,142
21285,1650,144
21286,1649,146
21287,1640,149
21288,1636,153
21289,1649,163
21290,1646,170
21291,1650,184
21292,1652,197
21293,1656,209
21294,1660,232
21295,1655,253
21296,1649,274
21297,1641,291
21298,1634,306
21299,1624,322
21300,1614,339
21301,1603,357
21302,1591,376
21303,1581,392
21304,1565,410
21305,1552,422
21306,1535,443
21307,1519,458
21308,1504,475
21309,1491,492
21310,1478,510
21311,1466,526
21312,1453,544
21313,1440,569
21314,1429,588
21315,1421,606
21316,1412,624
21317,1403,642
21318,1394,664
21319,1388,684
21320,1382,703
21321,1376,728
21322,1370,749
21323,1366,769
21324,1362,791
21325,1359,813
21326,1357,833
21327,1354,855
21328,1353,880
21329,1351,907
21330,1348,913
21331,1350,927
21332,1357,913
21333,1364,908
21334,1365,896
21335,1374,896
21336,1388,896
21337,1402,897
21338,1419,903
21339,1433,908
21340,1448,910
21341,1469,913
21342,1490,915
21343,1512,918
21344,1525,918
21345,1547,921
21346,1568,925
21347,1580,925
21348,1594,927
21349,1617,930
21350,1644,930
21351,1638,936
21352,1630,931
21353,1623,922
21354,1620,918
21355,1614,908
21356,1612,895
21357,1611,879
21358,1608,862
21359,1603,843
21360,1599,822
21361,1591,802
21362,1583,780
21363,1571,759
21364,1562,745
21365,1548,730
21366,1535,717
21367,1517,703
21368,1497,689
21369,1480,677
21370,1462,666
21371,1443,654
21372,1423,643
21373,1406,634
21374,1387,622
21375,1368,611
21376,1347,598
21377,1327,589
21378,1306,578
21379,1287,568
21380,1271,559
21381,1251,546
21382,1231,533
21383,1211,518
21384,1193,503
21385,1175,489
21386,1159,478
21387,1144,461
21388,1128,441
21389,1120,427
21390,1109,413
21391,1102,394
21392,1098,378
21393,1094,371
21394,1085,350
21395,1080,328
21396,1077,307
21397,1076,288
21398,1073,270
21399,1070,245
21400,1069,227
21401,1067,203
21402,1064,182
21403,1063,168
21404,1060,149
21405,1055,142
21406,1053,149
21407,1049,160
21408,1048,167
21409,1042,174
21410,1037,180
21411,1026,184
21412,1010,189
21413,1001,195
21414,982,200
21415,954,209
21416,939,216
21417,919,225
21418,904,231
21419,880,244
21420,857,254
21421,845,260
21422,826,272
21423,810,283
21424,787,295
21425,765,307
21426,743,317
21427,722,327
21428,701,334
21429,680,343
21430,659,350
21431,641,357
21432,628,360
21433,606,369
21434,583,383
21435,567,393
21436,551,407
21437,537,418
21438,519,434
21439,508,447
21440,495,463
21441,481,483
21442,471,502
21443,464,520
21444,453,544
21445,445,559
21446,438,575
21447,432,594
21448,428,615
21449,424,637
21450,419,652
21451,417,669
21452,415,691
21453,414,709
21454,410,733
21455,409,753
21456,406,773
21457,403,793
21458,400,816
21459,397,835
21460,393,855
21461,387,879
21462,382,903
21463,377,921
21464,377,929
21465,373,934
21466,363,940
21467,368,922
21468,356,929
21469,352,931
21470,347,937
21471,331,942
21472,316,951
21473,304,955
21474,275,965
21475,286,955
21476,290,956
21477,303,950
21478,276,960
21479,283,956
21480,263,959
21481,281,948
21482,279,940
21483,278,940
21484,277,946
21485,272,947
21486,278,943
21487,279,945
21488,273,955
21489,285,945
21490,283,944
21491,272,951
21492,281,947
21493,269,959
21494,273,959
21495,272,958
21496,286,953
21497,287,956
21498,281,957
21499,276,958
21500,289,958
21501,273,964
21502,276,962
21503,287,963
21504,277,963
21505,285,963
21506,279,958
21507,275,953
21508,268,942
21509,263,933
21510,254,921
21511,249,913
21512,246,900
21513,240,880
21514,258,862
21515,264,845
21516,279,828
21517,279,819
21518,295,797
21519,301,791
21520,327,773
21521,331,766
21522,351,750
21523,360,743
21524,377,723
21525,390,712
21526,406,692
21527,424,676
21528,435,667
21529,453,649
21530,469,636
21531,483,623
21532,503,605
21533,520,589
21534,534,578
21535,552,563
21536,572,548
21537,592,534
21538,610,520
21539,627,509
21540,644,499
21541,658,489
21542,677,479
21543,695,468
21544,714,459
21545,729,450
21546,746,441
21547,768,432
21548,787,424
21549,811,416
21550,829,412
21551,842,409
21552,860,404
21553,885,404
21554,905,403
21555,930,400
21556,951,397
21557,969,394
21558,994,388
21559,1021,381
21560,1046,372
21561,1064,365
21562,1081,359
21563,1108,348
21564,1127,340
21565,1147,332
21566,1167,323
21567,1188,316
21568,1206,311
21569,1223,307
21570,1236,299
21571,1253,293
21572,1272,285
21573,1286,282
21574,1308,278
21575,1329,273
21576,1347,270
21577,1363,266
21578,1388,259
21579,1408,255
21580,1421,252
21581,1446,243
21582,1464,236
21583,1481,229
21584,1501,216
21585,1517,206
21586,1535,193
21587,1547,185
21588,1567,167
21589,1583,153
21590,1591,144
21591,1600,138
21592,1605,147
21593,1616,150
21594,1623,154
21595,1638,135
21596,1629,146
21597,1633,141
21598,1631,141
21599,1633,145
21600,1629,147
21601,1630,142
21602,1626,145
21603,1634,141
21604,1638,140
21605,1644,134
21606,1648,130
21607,1647,127
21608,1639,131
21609,1633,130
21610,1629,133
21611,1641,126
21612,1631,131
21613,1644,128
21614,1631,127
21615,1652,115
21616,1639,118
21617,1625,126
21618,1642,114
21619,1627,123
21620,1626,126
21621,1632,127
21622,1637,131
21623,1650,135
21624,1647,138
21625,1653,150
21626,1647,161
21627,1647,174
21628,1643,191
21629,1640,205
21630,1635,219
21631,1619,241
21632,1604,258
21633,1592,270
21634,1582,279
21635,1564,293
21636,1554,298
21637,1538,306
21638,1521,315
21639,1507,320
21640,1492,327
21641,1476,333
21642,1455,339
21643,1439,343
21644,1418,349
21645,1398,356
21646,1376,363
21647,1357,367
21648,1338,372
21649,1314,381
21650,1292,387
21651,1274,394
21652,1251,402
21653,1229,409
21654,1211,415
21655,1191,420
21656,1170,425
21657,1148,431
21658,1127,437
21659,1110,441
21660,1104,438
21661,1108,435
21662,1106,440
21663,1100,441
21664,1108,434
21665,1103,439
21666,1095,443
21667,1087,443
21668,1083,441
21669,1079,439
21670,1075,440
21671,1068,438
21672,1058,438
21673,1050,436
21674,1040,432
21675,1017,428
21676,997,422
21677,979,413
21678,964,407
21679,946,398
21680,928,387
21681,911,376
21682,898,365
21683,880,353
21684,864,342
21685,850,334
21686,837,326
21687,821,316
21688,805,304
21689,792,295
21690,773,285
21691,757,274
21692,739,268
21693,720,260
21694,696,253
21695,674,246
21696,655,240
21697,634,234
21698,615,229
21699,601,227
21700,585,224
21701,567,221
21702,542,214
21703,522,206
21704,512,203
21705,497,196
21706,475,190
21707,456,184
21708,433,177
21709,421,174
21710,407,165
21711,384,158
21712,374,155
21713,357,151
21714,345,146
21715,325,137
21716,327,150
21717,308,159
21718,291,167
21719,282,173
21720,275,180
21721,274,184
21722,278,187
21723,272,199
21724,271,205
21725,264,221
21726,263,229
21727,257,249
21728,256,257
21729,261,273
21730,270,288
21731,281,306
21732,306,327
21733,335,344
21734,354,360
21735,366,366
21736,367,375
21737,391,383
21738,414,393
21739,433,398
21740,451,404
21741,471,408
21742,500,408
21743,525,407
21744,547,407
21745,570,406
21746,590,404
21747,608,400
21748,630,396
21749,650,392
21750,676,389
21751,696,385
21752,719,379
21753,737,374
21754,757,365
21755,772,360
21756,787,353
21757,805,344
21758,826,332
21759,836,324
21760,855,312
21761,865,307
21762,882,296
21763,907,280
21764,918,275
21765,933,264
21766,957,247
21767,969,240
21768,988,226
21769,1004,214
21770,1020,202
21771,1035,190
21772,1046,181
21773,1060,166
21774,1072,159
21775,1086,164
21776,1091,171
21777,1097,181
21778,1096,181
21779,1093,177
21780,1089,177
21781,1085,175
21782,1072,173
21783,1064,167
21784,1047,164
21785,1039,162
21786,1024,163
21787,1005,164
21788,990,164
21789,975,166
21790,956,168
21791,937,170
21792,917,173
21793,895,176
21794,877,177
21795,858,179
21796,841,180
21797,814,181
21798,799,183
21799,780,185
21800,756,189
21801,737,189
21802,719,192
21803,694,197
21804,675,202
21805,654,207
21806,638,212
21807,618,217
21808,597,226
21809,577,235
21810,558,244
21811,543,251
21812,522,259
21813,497,267
21814,477,273
21815,460,279
21816,446,282
21817,430,285
21818,410,289
21819,390,295
21820,371,302
21821,351,311
21822,329,321
21823,307,334
21824,294,344
21825,291,353
21826,297,358
21827,310,362
21828,313,371
21829,311,384
21830,308,396
21831,305,409
21832,301,424
21833,296,441
21834,291,462
21835,284,479
21836,275,507
21837,272,524
21838,270,550
21839,267,573
21840,266,591
21841,264,617
21842,263,632
21843,262,653
21844,262,672
21845,263,689
21846,264,721
21847,266,751
21848,268,760
21849,279,787
21850,285,803
21851,291,820
21852,300,841
21853,311,863
21854,319,883
21855,332,909
21856,340,917
21857,349,937
21858,347,934
21859,339,943
21860,323,929
21861,316,922
21862,311,925
21863,294,929
21864,287,936
21865,284,938
21866,290,935
21867,289,935
21868,291,925
21869,291,912
21870,292,908
21871,303,887
21872,316,879
21873,319,870
21874,347,858
21875,364,855
21876,395,849
21877,417,846
21878,444,844
21879,468,841
21880,491,841
21881,515,838
21882,537,837
21883,555,835
21884,583,829
21885,603,826
21886,621,821
21887,654,812
21888,677,806
21889,694,800
21890,707,795
21891,728,786
21892,743,779
21893,765,765
21894,780,754
21895,794,750
21896,811,741
21897,826,730
21898,845,712
21899,857,701
21900,873,689
21901,886,678
21902,897,666
21903,909,656
21904,908,654
21905,907,657
21906,900,657
21907,902,659
21908,893,654
21909,890,645
21910,885,636
21911,882,626
21912,875,614
21913,866,600
21914,860,588
21915,848,572
21916,831,554
21917,815,539
21918,800,527
21919,780,510
21920,762,495
21921,744,481
21922,729,469
21923,715,456
21924,701,445
21925,683,430
21926,669,416
21927,648,398
21928,632,387
21929,614,375
21930,601,365
21931,589,353
21932,578,340
21933,563,324
21934,556,313
21935,548,302
21936,541,291
21937,527,274
21938,515,256
21939,509,244
21940,503,231
21941,493,213
21942,486,195
21943,478,180
21944,475,171
21945,462,149
21946,452,141
21947,444,143
21948,443,148
21949,436,145
21950,428,141
21951,430,141
21952,424,143
21953,416,147
21954,402,150
21955,394,153
21956,382,155
21957,371,158
21958,349,170
21959,336,177
21960,317,190
21961,301,204
21962,285,217
21963,276,231
21964,272,242
21965,273,246
21966,276,260
21967,285,285
21968,288,294
21969,300,315
21970,319,336
21971,336,355
21972,356,368
21973,377,382
21974,384,387
21975,405,397
21976,419,403
21977,441,413
21978,459,419
21979,494,426
21980,516,432
21981,536,432
21982,561,436
21983,587,438
21984,609,440
21985,631,440
21986,656,436
21987,676,433
21988,694,432
21989,713,430
21990,729,427
21991,747,425
21992,768,424
21993,784,423
21994,805,422
21995,822,423
21996,833,423
21997,853,424
21998,873,424
21999,887,430
22000,915,434
22001,928,438
22002,940,438
22003,957,439
22004,988,439
22005,1016,439
22006,1031,436
22007,1053,437
22008,1069,439
22009,1088,443
22010,1105,445
22011,1128,451
22012,1151,459
22013,1170,466
22014,1188,474
22015,1209,485
22016,1230,498
22017,1246,508
